"","95","190","285","380","475","950","1425","1900","4750","9500","14250"
"9163","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9164","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9165","0","0","1","6","7","32","66","128","860","2814","4799"
"9166","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9167","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9168","2","4","5","6","10","44","96","166","929","2806","4787"
"9169",NA,"0","2","6","8","52","98","153","772","2229","4261"
"9170","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9171","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9172","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9173","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9174",NA,"3","6","10","13","62","110","167","811","2273","4308"
"9175","0","0","5","11","14","59","111","198","892","2406","4444"
"9176","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9177","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9178","1","5","5","7","12","45","100","175","937","2819","4801"
"9179","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9180","0","1","2","4","9","52","119","219","947","2517","4546"
"9181","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9182","1","3","5","11","21","57","119","195","978","2742","4756"
"9183","2","3","4","7","21","57","120","189","978","2745","4763"
"9184","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9185","1","2","5","9","20","57","121","190","976","2754","4767"
"9186","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9187","1","3","6","8","9","48","109","183","955","2825","4816"
"9188","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9189",NA,"3","6","10","14","60","127","204","980","2625","4667"
"9190","1","3","7","11","14","68","125","202","986","2655","4688"
"9191","1","2","9","13","16","68","120","202","987","2664","4697"
"9192",NA,"2","7","14","23","67","121","208","988","2688","4727"
"9193","1","1","9","17","25","67","123","204","990","2714","4743"
"9194","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9195","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9196","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9197","0","1","5","8","12","42","78","153","895","2867","4852"
"9198","1","2","6","8","16","44","89","160","925","2860","4846"
"9199","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9200","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9201","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9202","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9203","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9204","1","2","5","8","11","51","110","193","968","2839","4844"
"9205","0","4","8","13","20","67","127","203","1004","2766","4782"
"9206","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9207","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9208","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9209",NA,"1","8","12","20","69","114","181","838","2309","4348"
"9210","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9211","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9212",NA,"1","3","7","12","59","121","199","996","2823","4842"
"9213","1","3","4","7","10","30","72","132","866","2874","4866"
"9214","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9215","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9216","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9217","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9218","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9219","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9220","1","4","8","18","24","69","125","211","1013","2741","4774"
"9221","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9222","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9223","1","4","7","8","15","46","92","173","943","2887","4869"
"9224","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9225","1","2","3","8","11","33","75","136","886","2882","4884"
"9226","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9227","0","1","7","10","18","73","130","208","911","2411","4458"
"9228","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9229","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9230","1","1","2","6","13","58","140","230","996","2637","4670"
"9231","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9232",NA,"1","5","9","19","65","115","170","820","2278","4324"
"9233","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9234","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9235","1","5","6","9","17","73","140","219","1014","2694","4732"
"9236","0","1","4","9","14","59","119","206","1004","2856","4872"
"9237","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9238",NA,"3","5","7","14","69","136","224","958","2474","4517"
"9239","0","0","7","16","25","66","130","199","880","2370","4411"
"9240","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9241","2","3","4","9","11","34","74","141","887","2890","4902"
"9242","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9243","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9244",NA,"5","10","16","20","74","136","213","1030","2786","4819"
"9245",NA,"2","8","13","19","72","134","216","1031","2806","4835"
"9246",NA,"3","8","13","25","77","134","217","1033","2744","4794"
"9247","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9248","1","4","7","11","14","72","145","225","1025","2704","4740"
"9249","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9250","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9251","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9252","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9253","0","2","5","7","11","65","145","240","1007","2597","4634"
"9254","0","2","8","11","15","45","91","164","942","2919","4918"
"9255","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9256","2","5","7","10","17","51","98","184","970","2923","4915"
"9257","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9258","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9259","1","2","4","7","14","63","145","237","1011","2655","4695"
"9260","2","5","11","16","20","78","131","223","1045","2781","4823"
"9261","1","5","13","17","21","75","138","225","1039","2792","4829"
"9262","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9263","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9264","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9265","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9266","1","3","6","11","18","74","145","225","966","2482","4530"
"9267","0","2","4","7","9","45","91","154","757","2198","4245"
"9268","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9269",NA,"3","5","8","11","35","78","142","888","2921","4932"
"9270","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9271","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9272",NA,"3","7","9","19","78","146","229","1045","2728","4771"
"9273","2","5","9","12","13","50","96","181","966","2930","4927"
"9274","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9275","3","5","9","11","16","54","100","187","978","2941","4936"
"9276","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9277","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9278","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9279","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9280","2","4","6","9","14","70","143","224","1039","2871","4895"
"9281","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9282","1","4","4","8","14","69","151","238","992","2535","4583"
"9283",NA,"5","11","17","28","75","132","191","874","2353","4401"
"9284","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9285","2","3","6","15","28","78","144","217","930","2436","4484"
"9286","3","4","7","9","12","71","143","224","1049","2884","4905"
"9287","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9288",NA,"2","2","5","7","30","71","133","878","2922","4943"
"9289","1","4","8","15","27","80","147","219","942","2455","4505"
"9290","2","6","12","16","19","82","144","233","1066","2813","4858"
"9291","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9292",NA,"3","8","17","23","77","127","186","861","2332","4385"
"9293","1","3","4","5","13","69","157","249","1025","2619","4660"
"9294",NA,"1","3","10","19","48","95","168","944","2957","4971"
"9295","1","3","7","13","18","77","155","235","980","2508","4569"
"9296","1","2","5","9","12","35","82","148","906","2945","4958"
"9297","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9298","0","1","6","9","14","65","153","252","1034","2666","4707"
"9299","4","4","4","8","16","72","150","228","1063","2902","4915"
"9300","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9301","1","3","11","16","32","82","144","217","932","2446","4497"
"9302","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9303","1","5","13","23","30","79","137","204","905","2388","4433"
"9304","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9305","1","4","6","8","11","54","104","164","793","2243","4290"
"9306","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9307","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9308","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9309",NA,"3","5","11","17","81","151","241","1074","2763","4811"
"9310","0","4","10","16","21","81","148","238","1064","2848","4883"
"9311","0","3","4","6","9","31","74","142","896","2942","4955"
"9312","0","3","6","12","19","58","119","203","1013","2960","4980"
"9313",NA,"0","2","12","21","58","126","213","1036","2943","4964"
"9314","1","4","4","8","15","71","158","252","1040","2649","4686"
"9315","1","4","8","12","16","55","109","200","1000","2965","4985"
"9316","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9317","1","1","5","7","15","71","158","247","1006","2573","4614"
"9318","1","2","3","9","12","35","79","151","906","2962","4970"
"9319","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9320","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9321",NA,"4","7","13","21","82","149","235","1083","2817","4863"
"9322","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9323","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9324","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9325","2","4","6","10","13","74","151","233","1077","2928","4932"
"9326","1","4","4","10","18","72","154","238","1081","2913","4927"
"9327","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9328",NA,"3","6","9","21","71","153","257","1068","2720","4759"
"9329","1","4","8","10","12","48","100","162","777","2223","4277"
"9330","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9331","1","2","7","10","12","38","96","156","766","2204","4262"
"9332",NA,"1","7","13","16","69","144","233","1064","2940","4950"
"9333","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9334","2","5","9","13","25","82","150","239","1094","2849","4887"
"9335","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9336","0","2","3","8","15","41","99","166","951","2996","5002"
"9337","0","2","3","5","7","34","78","143","901","2959","4978"
"9338","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9339","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9340","3","8","12","24","33","86","145","212","920","2412","4462"
"9341","0","0","1","4","8","28","68","134","876","2955","4980"
"9342","1","7","13","18","30","82","134","202","889","2375","4428"
"9343","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9344",NA,"2","6","14","22","83","153","248","1086","2901","4923"
"9345","1","4","7","11","16","58","108","170","805","2260","4313"
"9346","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9347","0","2","5","9","16","73","165","258","1058","2679","4719"
"9348","1","3","5","13","20","71","119","181","829","2295","4352"
"9349","0","5","10","21","33","83","151","225","959","2478","4524"
"9350","0","2","7","13","22","76","153","257","1077","2756","4788"
"9351",NA,"2","7","11","22","81","153","256","1096","2785","4829"
"9352","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9353","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9354","3","8","13","24","36","91","151","219","926","2426","4479"
"9355","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9356","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9357",NA,"3","8","13","20","90","156","256","1100","2902","4929"
"9358","2","4","16","25","34","86","150","222","938","2449","4492"
"9359","2","9","14","21","30","89","143","214","908","2404","4454"
"9360","1","4","5","16","25","83","155","250","1114","2862","4894"
"9361","0","2","7","15","26","79","132","196","861","2339","4408"
"9362","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9363","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9364",NA,"2","3","9","12","47","100","174","959","3025","5027"
"9365","0","4","9","15","25","88","154","254","1108","2881","4910"
"9366","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9367","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9368","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9369","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9370","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9371","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9372","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9373","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9374","0","1","6","11","19","58","115","201","1010","3022","5042"
"9375","0","2","7","16","21","64","123","220","1053","3014","5041"
"9376","1","3","10","18","23","89","166","247","1005","2549","4599"
"9377","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9378","1","2","7","12","21","68","124","184","830","2300","4364"
"9379","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9380","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9381","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
