"","95","190","285","380","475","950","1425","1900","4750","9500","14250"
"9156","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9157","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9158","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9159","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9160","3","7","9","15","25","101","219","390","1814","5011","8935"
"9161","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9162",NA,"1","6","18","31","108","229","371","1883","5219","9101"
"9163","1","6","18","27","40","114","231","370","1918","5466","9317"
"9164","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9165","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9166","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9167","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9168","3","9","14","20","31","97","197","325","1793","5668","9472"
"9169",NA,"4","8","16","24","97","198","317","1523","4471","8416"
"9170","2","6","15","26","46","121","233","373","1936","5439","9299"
"9171","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9172","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9173","3","6","11","18","30","109","227","402","1851","5075","8989"
"9174",NA,"6","12","20","29","113","217","344","1596","4575","8525"
"9175","1","3","12","25","30","117","223","381","1759","4855","8790"
"9176","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9177","2","8","14","22","30","101","213","344","1829","5678","9494"
"9178","2","10","14","22","33","101","207","341","1821","5696","9505"
"9179","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9180","2","6","11","17","26","113","231","409","1864","5087","8996"
"9181","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9182","2","6","13","23","39","117","230","380","1940","5549","9397"
"9183","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9184","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9185","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9186","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9187","3","7","17","25","30","103","227","353","1854","5702","9524"
"9188","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9189",NA,"4","11","20","28","126","237","391","1947","5321","9215"
"9190","1","5","11","18","28","135","239","401","1953","5382","9256"
"9191","2","4","13","21","30","130","238","398","1955","5403","9272"
"9192","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9193","3","5","17","31","42","122","244","394","1968","5509","9363"
"9194","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9195","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9196",NA,"1","8","21","32","123","238","390","1951","5658","9495"
"9197","1","5","15","24","30","92","177","313","1739","5782","9602"
"9198","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9199","2","5","14","23","36","125","237","404","1802","4898","8850"
"9200","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9201","2","7","14","25","30","106","228","366","1878","5740","9569"
"9202","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9203","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9204","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9205","1","8","16","29","38","129","246","397","1993","5597","9441"
"9206","1","7","18","28","42","127","247","398","1996","5587","9438"
"9207","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9208","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9209","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9210","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9211","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9212","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9213","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9214","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9215","2","5","15","24","32","93","178","315","1761","5814","9642"
"9216","1","8","19","30","45","128","251","401","2009","5580","9433"
"9217","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9218","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9219","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9220","3","8","17","31","43","126","250","407","2007","5566","9429"
"9221","1","5","10","21","34","117","235","389","1928","5727","9567"
"9222","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9223","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9224","3","7","9","20","34","140","251","414","1995","5453","9334"
"9225","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9226","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9227","1","8","18","26","37","134","249","418","1794","4872","8829"
"9228","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9229","1","4","15","23","28","125","255","434","1953","5217","9141"
"9230","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9231","2","8","17","29","44","130","258","411","2021","5572","9450"
"9232",NA,"4","14","26","39","127","231","355","1615","4586","8568"
"9233","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9234",NA,"3","13","24","37","110","214","371","1887","5805","9628"
"9235","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9236","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9237","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9238",NA,"4","12","17","32","132","254","427","1875","5015","8957"
"9239","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9240","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9241","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9242","1","5","11","20","36","123","263","442","1990","5296","9212"
"9243","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9244","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9245","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9246",NA,"5","14","26","45","141","262","411","2042","5563","9453"
"9247","2","5","11","21","36","120","244","405","1958","5790","9638"
"9248","1","7","13","20","30","143","265","429","2043","5462","9360"
"9249","2","7","10","21","32","148","260","430","2041","5513","9399"
"9250","1","6","13","21","34","128","266","445","1996","5306","9219"
"9251","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9252","2","6","15","21","29","134","267","450","1985","5256","9179"
"9253","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9254","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9255","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9256","2","8","13","23","39","117","204","376","1871","5887","9710"
"9257","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9258","2","7","19","30","44","138","260","394","1721","4733","8707"
"9259","1","5","10","20","32","130","278","447","2013","5363","9271"
"9260","3","8","19","29","41","139","266","431","2066","5643","9520"
"9261","1","9","18","31","42","139","271","430","2064","5657","9531"
"9262",NA,"2","12","20","33","135","272","441","2035","5428","9353"
"9263","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9264","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9265","1","3","12","21","35","125","247","406","1965","5823","9663"
"9266","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9267","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9268","2","8","17","31","49","140","265","402","1748","4778","8740"
"9269","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9270","1","5","13","23","37","152","270","438","2072","5554","9455"
"9271","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9272","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9273","2","8","13","25","35","114","206","370","1873","5902","9735"
"9274","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9275","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9276","1","5","12","22","36","122","249","411","1973","5854","9697"
"9277","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9278","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9279","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9280","2","5","12","19","30","135","273","434","2056","5803","9659"
"9281","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9282","1","6","9","20","32","139","280","461","1934","5124","9062"
"9283","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9284","3","7","17","29","50","141","275","406","1757","4783","8754"
"9285","3","7","15","33","54","144","281","436","1828","4920","8882"
"9286","3","5","12","19","28","137","273","437","2071","5822","9684"
"9287","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9288","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9289","2","8","18","33","53","147","285","446","1850","4952","8917"
"9290","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9291","1","8","19","27","39","143","284","445","2100","5730","9611"
"9292","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9293","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9294","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9295","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9296","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9297","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9298","1","6","14","21","34","131","281","475","2049","5369","9302"
"9299","5","5","8","18","30","138","282","442","2096","5847","9703"
"9300","1","8","12","25","34","126","230","402","1942","5953","9790"
"9301","2","5","19","35","57","151","283","443","1835","4935","8900"
"9302","2","8","18","32","41","152","284","463","1917","5071","9029"
"9303","2","9","20","34","47","152","281","418","1778","4825","8786"
"9304","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9305","1","8","14","23","33","112","221","330","1564","4507","8487"
"9306",NA,"4","10","24","41","130","238","413","1976","5945","9794"
"9307",NA,"5","12","23","35","146","284","463","2096","5534","9437"
"9308","1","5","12","25","35","99","214","350","1837","5986","9834"
"9309",NA,"6","14","24","34","155","286","459","2116","5583","9499"
"9310","1","6","17","26","41","147","282","451","2110","5756","9635"
"9311","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9312","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9313","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9314","2","7","11","19","33","135","285","478","2042","5338","9269"
"9315","1","8","17","23","33","123","225","403","1941","5974","9830"
"9316","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9317","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9318","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9319","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9320","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9321",NA,"7","14","29","44","152","292","444","2141","5709","9600"
"9322","1","4","16","22","36","136","289","482","2077","5418","9347"
"9323","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9324","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9325","3","6","9","22","28","140","287","452","2119","5895","9746"
"9326","2","6","9","19","30","141","289","462","2129","5876","9733"
"9327","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9328","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9329","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9330","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9331","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9332","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9333","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9334","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9335","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9336","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9337","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9338","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9339","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9340","4","11","20","35","53","161","299","430","1801","4865","8843"
"9341","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9342","2","10","20","30","47","163","278","411","1754","4782","8768"
"9343","1","8","19","30","48","162","276","402","1733","4757","8745"
"9344",NA,"5","12","25","38","157","290","470","2153","5847","9726"
"9345","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9346","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9347","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9348","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9349","1","7","16","41","58","154","303","462","1875","4989","8955"
"9350","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9351","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9352","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9353","1","4","14","28","44","147","268","386","1686","4668","8673"
"9354","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9355","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9356",NA,"5","13","24","40","149","293","490","2156","5612","9513"
"9357",NA,"7","15","21","37","156","295","484","2175","5852","9741"
"9358","2","7","24","36","53","162","309","451","1847","4925","8903"
"9359","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9360","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9361","3","6","15","26","47","154","274","400","1706","4709","8719"
"9362","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos","not_pos"
"9363","1","12","18","25","33","111","214","342","1567","4507","8505"
